income,credit_score,house_size,location,property_type,listing_date,realtor_rating,flood_risk,crime_rate,purchase_decision
68995.23781101726,735.0,2165,rural,Condo,5/20/2020,3.7301298381508863,High,39.60193468973116,buy
65221.03906267181,698.0,2728,suburb,Condo,7/13/2021,3.3014366925163943,Low,43.923536546265275,buy
51848.72675916804,510.0,2155,suburb,Condo,5/7/2022,2.716249477210664,Low,48.6268903421112,buy
,690.0,1576,rural,Condo,17.11.2021,2.1036907775221874,Low,59.57791614472906,buy
85107.82451651512,798.0,2269,uptown,Multi-Family,2022-10-04,4.074325323652808,Low,52.076033514006255,buy
80018.34375248762,839.0,1975,industrial_area,Single Family,11/27/2023,1.9050897200127448,Medium,53.07676653401114,buy
50448.89510402898,790.0,2224,suburb,Multi-Family,20.11.2023,3.7694172246176567,High,39.044806111544375,buy
71986.64610858452,741.0,1822,uptown,Townhouse,2021-05-22,1.9333312905973066,Medium,41.192459103972695,buy
85027.74246743578,560.0,1810,uptown,Condo,2/11/2022,3.5013206798178156,High,67.98725018351311,buy
36611.894377572564,649.0,1791,industrial_area,Multi-Family,9.5.2021,,Medium,42.647989652367535,buy
80867.2038475987,651.0,2471,rural,Townhouse,5.4.2021,1.8748555556261568,Medium,66.56208252057296,buy
56747.52482108307,819.0,1815,uptown,Multi-Family,26.1.2020,1.2397732034452331,Low,47.569388011191336,buy
81411.97337186319,619.0,1770,uptown,Condo,11.11.2022,1.5238949719766963,Medium,50.02287936143504,buy
54734.81686914966,437.0,1528,uptown,Condo,1.12.2020,3.423987869084102,Medium,60.703651602299296,not buy
33902.35798670962,849.0,2227,rural,Townhouse,5/9/2022,4.397785624902943,Low,62.718924219386565,buy
37449.151242336746,667.0,2155,rural,Multi-Family,2022-07-24,1.1799872849416975,High,48.89187439720912,buy
70961.69893322764,519.0,1775,suburb,Condo,2023-12-19,3.936605036166585,High,46.11756946478461,buy
75194.45003442964,636.0,1645,suburb,Townhouse,2021-12-23,2.3652745838002085,Medium,49.44079551477787,not buy
51913.667497911825,522.0,2938,uptown,Multi-Family,11/26/2023,2.91411347967809,High,53.379575282321184,not buy
82771.84917554748,659.0,1059,rural,Multi-Family,2021-09-10,4.7154381993822625,Medium,58.91303686869755,not buy
36769.598754620805,628.0,2246,rural,Townhouse,2023-03-10,2.327886018943382,Medium,50.04229858994152,not buy
68678.40402705366,762.0,2645,industrial_area,Multi-Family,3/24/2022,2.861347735757944,High,56.188862980231534,buy
45779.676004750865,681.0,306,uptown,Multi-Family,3/22/2023,1.0547296590427244,High,66.3835973227094,buy
56963.27784395682,468.0,2397,suburb,Condo,2019-04-12,1.3263948800193535,High,53.81309612264785,buy
70947.97342632827,516.0,1889,industrial_area,Condo,7/26/2021,2.034366364539136,High,53.11652856004778,buy
52791.73269432095,677.0,2128,rural,Condo,5/19/2021,1.1114089632842976,High,34.810891749099326,not buy
62308.88911540349,418.0,1838,suburb,Townhouse,2022-02-16,3.525501304193004,High,23.692698631709366,buy
90125.85618428882,489.0,2537,uptown,Single Family,2023-10-20,2.70559342720649,High,53.88375729230168,buy
58462.16260953702,669.0,2181,rural,Multi-Family,2022-04-17,3.192580810912088,High,49.05175768719128,buy
86713.84224130283,448.0,2065,uptown,Townhouse,9/10/2022,1.6985887435853182,Low,44.85217325085258,buy
47405.86290684764,787.0,1550,industrial_area,Single Family,2019-03-05,2.1837281177464645,High,52.435302041863444,buy
80596.08355830566,673.0,2941,industrial_area,Single Family,7/19/2021,3.6552978994109004,Low,49.395962708030915,not buy
98831.37241315801,459.0,2004,industrial_area,Townhouse,28.6.2020,4.8612108945216,Medium,61.277802506338986,buy
20567.109997454216,650.0,3144,downtown,Single Family,2/16/2020,1.2016670944088368,Medium,50.86110868258978,not buy
54062.094890590466,587.0,2963,uptown,Condo,2020-06-21,4.561537283421064,Low,42.53076714929833,buy
81541.4425436108,587.0,1110,industrial_area,Townhouse,2019-08-09,3.307524805244834,Low,59.901662389592886,not buy
65939.09227914014,525.0,1672,industrial_area,Multi-Family,2020-10-25,3.255678267022495,High,47.82868925053798,not buy
77422.91746742617,822.0,1481,uptown,Condo,5.2.2022,12.390663840750296,High,55.265366836723075,not buy
57920.29626568359,821.0,1975,industrial_area,Multi-Family,11/14/2022,1.2775763436167336,Medium,45.22589293807199,not buy
71731.795749458,572.0,2093,uptown,Single Family,2022-08-13,1.3595074069446427,High,43.50173114502564,buy
66886.45529215841,701.0,2114,rural,Condo,7.9.2019,3.4036480226363444,Low,244.8180182873477,buy
93355.64123319615,482.0,2527,uptown,Multi-Family,11.1.2021,2.363834285742233,High,50.12828643543685,not buy
75088.41686602426,787.0,2746,uptown,Townhouse,2020-01-22,4.669072266310723,Medium,54.79827035366833,not buy
76752.05324150404,423.0,2483,downtown,Single Family,4/23/2020,2.626362149437889,High,47.313542466902575,buy
61762.460677550655,713.0,1719,rural,Multi-Family,3/4/2021,1.5731258348105643,High,31.636402162296026,buy
60247.87551855013,471.0,1608,downtown,Single Family,2023-10-10,3.858875334008144,Low,45.672261164116115,buy
61348.836243607584,587.0,2001,industrial_area,Multi-Family,1/10/2019,2.1734136857640394,Low,57.93818467143816,not buy
77889.04284756594,734.0,2213,uptown,Townhouse,17.12.2022,3.1018812294235727,Medium,47.026239207568935,not buy
61580.31038359474,412.0,1908,rural,Condo,14.6.2023,3.79133114202068,Medium,47.53616597485452,buy
75795.49713792827,421.0,1327,downtown,Multi-Family,6/16/2020,4.601056444808282,Medium,59.863765059059375,buy
111508.01597290878,843.0,2341,uptown,Single Family,3/26/2020,4.168764779206704,Medium,42.880267727410775,buy
87422.49406863385,521.0,1803,suburb,Townhouse,8.4.2019,3.7054442714908964,Medium,34.57196781757101,buy
63479.52935664318,338.0,1788,downtown,Condo,2020-04-24,3.7185327295805743,Medium,48.393688804745054,not buy
94024.27844327889,796.0,1972,rural,Single Family,2023-09-06,4.783698576128346,Low,45.15826048751263,buy
61838.49253956897,532.0,1880,downtown,Townhouse,2021-12-21,2.183296389986144,Medium,40.33753680246746,buy
29237.50929644292,829.0,1816,downtown,Single Family,9.11.2022,1.0044483767847496,Medium,48.24621544101309,buy
49838.27378165192,448.0,1359,downtown,Townhouse,2023-01-20,2.0878182375927947,High,54.91505647246784,buy
32584.161579482883,696.0,1943,industrial_area,Condo,2019-11-27,1.871565518506976,Low,49.907114384321844,not buy
62969.730319173825,601.0,2351,suburb,Condo,12/4/2019,3.6473383404559927,High,53.06981072686238,buy
70368.36758379103,659.0,2132,rural,Single Family,4.7.2022,3.534846399062116,High,68.13407698515422,not buy
103528.74624550565,537.0,2474,rural,Townhouse,2021-08-23,3.3738455308188953,Low,46.57121138442436,buy
76538.54747528325,535.0,1635,rural,Multi-Family,22.12.2020,1.0649737728378148,Medium,52.78348634644669,buy
65617.98942382271,502.0,1360,uptown,Condo,14.5.2019,3.91511221780259,High,44.907866374008655,buy
86588.11162366979,555.0,1877,rural,Multi-Family,11/17/2019,2.294121649941966,Medium,41.53640280113027,buy
25777.2938198423,534.0,1692,rural,Multi-Family,2023-10-23,3.6602239560265244,Low,44.1509234658223,not buy
74712.29116217131,644.0,1744,suburb,Single Family,17.2.2022,3.2263137140086133,High,45.212414284783115,buy
85417.30387773934,833.0,2105,uptown,Single Family,2023-02-10,2.3709237017116287,High,53.59475797547125,buy
40428.27508440317,765.0,1748,uptown,Single Family,7.8.2019,1.538305068416431,Low,73.49075786700757,not buy
92875.08086413858,840.0,1374,downtown,Townhouse,27.5.2020,1.3776755906419238,Low,42.8395656372416,buy
76769.92814988828,512.0,1720,industrial_area,Condo,6/23/2020,4.326073332448894,High,45.83374694384538,not buy
61694.24172198398,762.0,2170,uptown,Condo,2.3.2021,4.673590168326232,High,49.36876986888752,not buy
82655.6373221257,735.0,2335,uptown,Multi-Family,4/23/2022,3.5991521870571983,High,53.957988487097474,not buy
115413.85715608792,582.0,2330,suburb,Single Family,2021-04-01,1.4137364594419335,Low,52.63550811954785,buy
73637.3251011699,762.0,2212,rural,Townhouse,27.2.2019,2.608108867552963,Medium,62.84095793948117,not buy
74964.41172600671,706.0,1915,uptown,Condo,3.3.2022,3.915756800420629,Medium,25.73607929464792,buy
60812.782009195114,387.0,2202,uptown,Townhouse,2019-12-24,4.119283536040273,Medium,26.130701298043274,not buy
53003.112610704164,343.0,1978,industrial_area,Single Family,11/8/2021,1.4728744891643544,Medium,45.04121827989851,not buy
86606.71633088491,760.0,2056,suburb,Single Family,2021-05-15,1.0001228753815297,Low,60.97300187543709,buy
52878.323481822656,577.0,1530,industrial_area,Condo,2019-03-28,3.84854818352242,Low,34.34351968394404,not buy
71431.32474438785,720.0,2021,uptown,Multi-Family,26.6.2021,2.4263847039448225,Medium,19.92367660306243,not buy
60446.851064697665,652.0,2189,uptown,Multi-Family,2021-07-24,2.017925326473041,High,55.711794062192084,not buy
79579.59651492783,814.0,2170,suburb,Single Family,2019-01-01,1.0515898791581018,High,52.43657223702714,buy
76673.24210573896,318.0,1356,downtown,Single Family,6/12/2020,3.1611976270459987,Low,39.097915932005705,buy
90750.79888515799,322.0,2048,downtown,Multi-Family,2023-05-24,4.404602941703927,Medium,40.1446039927907,buy
59799.672022905055,712.0,1278,uptown,Single Family,2021-06-06,4.830526585090352,Low,40.30256280365326,not buy
64602.50129413258,329.0,2086,uptown,Condo,7/15/2022,3.262979802453157,Medium,51.1053531747394,buy
50424.72568435385,407.0,1649,industrial_area,Condo,12/28/2022,3.0578453109595767,Medium,43.73684723816993,not buy
61114.13479847777,666.0,2852,industrial_area,Townhouse,2022-11-26,1.3402255419569644,High,54.940639189755196,buy
77546.00986089704,580.0,2059,industrial_area,Multi-Family,23.3.2019,3.195491206170399,High,21.45373337095609,not buy
85139.77233290704,427.0,2400,rural,Single Family,3/4/2019,2.5199163158615785,High,41.43148134872201,buy
51556.69351644749,528.0,3055,uptown,Townhouse,26.8.2023,3.4285411235343077,Low,38.7394603908895,buy
87392.1184021132,410.0,1591,rural,Condo,3/20/2022,2.554905391506187,High,47.43659321627508,buy
97112.75717609902,435.0,2217,downtown,Multi-Family,1.10.2021,1.961196493801467,High,44.619522415098615,buy
78268.69806447401,661.0,1407,uptown,Condo,2020-08-16,1.379861100913506,Low,57.978437798957664,buy
107535.91625116131,485.0,2172,uptown,Single Family,2022-08-02,2.259673778355583,Low,31.406632283399425,buy
54524.21601792854,428.0,2882,suburb,Townhouse,2021-11-11,1.3865793371510091,Low,50.45491476330752,not buy
45106.90593377166,560.0,1686,uptown,Single Family,19.12.2023,1.7075878032959357,High,55.583364232117056,not buy
34425.59502191443,814.0,1557,downtown,Single Family,4/22/2023,4.949344634318184,Medium,68.56647436561954,not buy
99920.88622978366,748.0,1954,uptown,Multi-Family,23.9.2023,2.7764142276264745,High,45.18234028906525,not buy
83087.31312708116,403.0,3022,rural,Multi-Family,14.2.2023,19.032236273447072,Medium,53.24458604352517,buy
68888.3065817909,782.0,2385,uptown,Single Family,12.8.2020,4.494474114948861,Low,31.96137207437635,buy
75599.3725263964,523.0,1547,rural,Multi-Family,27.3.2022,4.982275601962751,High,26.080437956869762,buy
47490.21905403247,790.0,2727,industrial_area,Townhouse,1.1.2023,3.330857797378726,High,58.447743757817,not buy
118915.03959233653,772.0,1172,industrial_area,Townhouse,9/28/2020,4.249895284176686,Medium,49.9443970635193,buy
72584.42363950454,309.0,3068,suburb,Single Family,3/3/2022,2.307764097346701,High,61.78512689798423,not buy
72187.89589209786,704.0,2428,uptown,Townhouse,4/11/2021,2.2229758297891644,High,36.26597111030251,not buy
84515.33247797383,601.0,2881,industrial_area,Single Family,8.9.2019,2.610814883978241,High,55.199021395287524,not buy
79620.18463473427,530.0,1176,industrial_area,Townhouse,2022-07-27,3.6900290506945965,Low,68.68817840543853,not buy
74477.68048558263,365.0,2084,suburb,Condo,15.8.2019,3.728766757020395,Medium,54.19705608357266,not buy
54190.51089109376,1140.0,1933,suburb,Single Family,2/28/2022,2.2609577385978032,High,52.76581505591049,buy
79429.36714271992,312.0,1496,uptown,Townhouse,6/4/2022,1.5328396965465148,Medium,50.0855608082435,not buy
107640.48992950068,692.0,1351,rural,Condo,2/13/2019,3.5295850258620343,Low,34.291185428740874,buy
96908.40092309956,799.0,2253,uptown,Single Family,2019-09-18,1.513303448755058,Low,63.55572935710348,buy
101863.73253278794,533.0,2298,rural,Townhouse,20.10.2019,3.3139700329173203,Medium,43.89142360194934,buy
59775.6864713763,613.0,2649,suburb,Townhouse,2021-09-18,3.773688512225236,High,-6.547354479429469,buy
50207.903594828385,311.0,1748,downtown,Condo,2022-06-12,3.8024459855778066,High,34.36965693428746,buy
67484.26159800704,508.0,1929,uptown,Multi-Family,11.8.2020,4.013888442638387,Low,38.2054033549222,buy
71114.4982457739,313.0,1308,downtown,Multi-Family,16.10.2023,4.491437686262659,Low,64.35087399222235,not buy
91883.83036941897,717.0,2770,rural,Condo,2021-12-15,2.9998359678591537,Low,46.52697711042157,buy
36150.707405703615,736.0,2034,uptown,Condo,2019-11-08,3.9209967581182847,Low,64.53275476042545,not buy
100591.00638921227,676.0,2361,downtown,Single Family,27.6.2021,3.476690941463347,High,49.21769340941482,not buy
66839.84202842021,319.0,2378,downtown,Multi-Family,9/17/2021,1.7465597591907303,Low,31.581022270421425,not buy
61462.3786010516,369.0,2729,uptown,Single Family,1/6/2019,1.1027585794776327,Medium,58.920675997317204,buy
415048.0,510.0,1584,downtown,Townhouse,24.12.2020,2.138165542707735,Medium,44.10107682244392,buy
36902.86656268461,400.0,2348,uptown,Condo,9.2.2022,2.7721348253504776,Medium,56.98688813517043,not buy
86463.41167923828,431.0,1987,downtown,Single Family,4/4/2020,3.468423777714625,High,50.25210867540082,not buy
71466.35934376808,680.0,3052,suburb,Condo,2020-08-27,4.3998373220128215,Medium,34.568817720571296,not buy
44200.782005178924,431.0,1582,uptown,Single Family,2/25/2021,1.7849828668246626,Medium,51.64294765370569,not buy
44098.42455872768,319.0,2585,suburb,Townhouse,27.11.2019,1.5021991595939084,High,71.96223142152799,buy
63284.306014197435,835.0,2175,industrial_area,Townhouse,2/25/2023,4.85391978989731,Low,54.92986458514459,not buy
103380.43050578787,526.0,2148,sujurb,Multi-Family,19.11.2022,1.4321782375056284,Low,49.42482246994537,buy
64808.1729727279,453.0,2027,downtown,Multi-Family,1.8.2020,2.9139642804287567,Low,60.75343401956898,buy
39937.14093763787,768.0,2673,rural,Townhouse,14.9.2019,3.3422549151732075,Low,52.106684652031106,buy
65085.138718281116,704.0,2131,suburb,Single Family,2022-09-25,3.165497683629753,Low,52.09534230262794,not buy
64545.52860504659,501.0,1237,suburb,Condo,2023-03-24,1.3441286281317728,High,39.083748278408976,buy
16062.267141168566,337.0,2609,suburb,Townhouse,22.7.2019,1.2281076560144775,Medium,52.33848025789598,buy
68914.10266964376,487.0,2518,rural,Townhouse,6/17/2023,1.4219337098441427,Low,60.35443416416945,buy
65381.30939582644,356.0,2293,rural,Single Family,2022-10-23,3.34235073549045,Medium,41.63937847899975,buy
83924.12729626837,319.0,1435,suburb,Townhouse,7/11/2021,3.1773795505372844,Medium,64.24495821246947,buy
106979.1218989069,572.0,1513,industrial_area,Townhouse,3/5/2022,1.934963168146977,Medium,49.08293975854874,buy
92531.30059095514,418.0,1061,rural,Single Family,24.12.2023,3.5510965673823662,High,41.12230488461459,not buy
64622.22618890339,1088.0,2230,rural,Townhouse,12/18/2021,4.2802700082225975,Low,59.976320769202445,buy
47869.48182516659,520.0,1325,rural,Multi-Family,2023-11-07,1.166315839386375,High,47.132057642617305,buy
121467.1960649972,825.0,1140,uptown,Multi-Family,10/23/2020,2.9925197741921696,Medium,57.59514887486108,buy
71184.36868028977,814.0,2637,suburb,Multi-Family,5.11.2021,3.757241648410761,Low,47.08241367741463,not buy
70278.58583825892,635.0,2384,industrial_area,Multi-Family,18.9.2020,2.0092477082787483,Low,49.40173856470096,buy
69517.49825779993,354.0,1833,rural,Townhouse,12/4/2021,2.2310836211725964,High,54.93560204334292,buy
73961.6952153571,799.0,1932,uptown,Condo,19.8.2023,3.4545516119575352,High,52.90897057590006,not buy
67112.79176152115,835.0,796,downtown,Multi-Family,24.11.2022,4.591741173774947,Medium,30.044682195482615,buy
58526.75986239527,461.0,2458,downtown,Multi-Family,2021-07-26,4.239697681211597,Medium,38.78756259905608,buy
59062.821175192155,458.0,1653,rural,Townhouse,2/1/2023,3.332520876398334,Medium,59.29409984790816,buy
69344.93459568004,487.0,2165,industrial_area,Townhouse,2020-01-22,3.920886871028997,Medium,48.678634110984525,not buy
59131.5045773247,359.0,755,industrial_area,Single Family,2020-05-25,2.4592898808311947,Low,44.762686972285785,not buy
55743.084346456715,618.0,2488,suburb,Multi-Family,2021-11-09,3.563862112395031,High,36.41425984742526,buy
72128.60455383794,510.0,1623,rural,Single Family,12/26/2019,2.864726364510228,High,39.20263678724152,buy
64900.455651582895,705.0,1311,downtown,Multi-Family,9/2/2020,1.7597445458302436,Low,29.782013600380527,buy
100079.85977165378,408.0,1830,suburb,Condo,20.2.2022,3.8069530955090287,Low,48.987192812984674,buy
16980.603832139757,375.0,1701,industrial_area,Townhouse,24.4.2023,3.225858549395288,High,44.01562419418953,not buy
91830.13703844923,841.0,2537,suburb,Townhouse,8.7.2023,2.4344863278143656,Medium,40.33412109014685,buy
94921.70384995258,613.0,1789,downtown,Single Family,2021-12-22,4.645356760314523,High,49.318765748320466,buy
28532.195351837014,416.0,2681,industrial_area,Single Family,14.7.2022,1.083736471306933,High,53.63970630852738,not buy
63146.24811839302,318.0,2165,uptown,Townhouse,2021-09-02,2.263092604997984,High,70.93197932209945,buy
62571.18268008417,731.0,2447,uptown,Townhouse,4/20/2021,1.2275255911105862,Low,34.88116580436787,buy
41849.766105643575,649.0,1998,rural,Townhouse,23.11.2020,4.066109264886508,Low,61.59381043300522,not buy
54443.66624818249,482.0,2636,suburb,Multi-Family,18.10.2021,3.8084298164551704,Low,59.73101561015072,not buy
47788.483090683425,412.0,1423,industrial_area,Multi-Family,25.4.2023,2.325408874945268,Low,42.20907260623299,buy
105045.40886847246,482.0,2056,rural,Condo,2020-05-15,3.702651608828292,Low,52.03235954586031,not buy
88713.56786294922,780.0,1801,suburb,Multi-Family,6.3.2019,2.5837489047837994,High,45.42366750662385,buy
95431.10189988317,445.0,2698,downtown,Townhouse,2023-02-13,4.025015165689737,Medium,51.85688580418739,buy
84433.4412808647,412.0,2749,industrial_area,Multi-Family,5/18/2022,2.8167346509468243,Low,65.0913101340455,buy
47418.96457565542,775.0,2000,suburb,Single Family,3/19/2020,2.649118911326662,Low,56.05606232631313,not buy
59509.59467440453,602.0,1354,industrial_area,Townhouse,15.6.2019,4.738919661953204,Low,55.08608373233442,buy
79787.49122455835,417.0,2213,suburb,Multi-Family,1/5/2020,2.003516399562801,High,45.696906800453576,buy
45557.44382216109,460.0,1167,downtown,Townhouse,25.1.2023,1.4817893599862617,High,35.15943335075665,not buy
84259.96860344776,700.0,2813,industrial_area,Single Family,11/10/2023,3.3381724530378327,High,47.91531789459592,buy
65193.4920368373,497.0,1763,uptown,Single Family,2023-09-12,4.877287249136716,Medium,62.06608154863915,buy
62503.58384900805,559.0,1984,downtown,Multi-Family,2021-09-08,2.5113568549087466,Medium,34.72832143410352,buy
84219.19936406983,346.0,1659,suburb,Townhouse,26.2.2023,1.248147054515126,Low,39.44910631823305,buy
78885.2662297208,698.0,1549,industrial_area,Condo,18.7.2020,2.35722106923827,Low,51.26267736234068,buy
62780.6766836184,377.0,2368,downtown,Single Family,2022-02-12,3.0237266172782338,Low,40.153452151527375,not buy
93186.59606728496,423.0,1920,suburb,Condo,11/11/2020,1.6476920265288548,Medium,42.07476552884788,not buy
48378.73344800205,374.0,2021,uptown,Multi-Family,7.5.2021,3.632408872225968,Low,45.76401418271823,not buy
82318.71213888528,436.0,1498,uptown,Single Family,18.8.2023,4.990997556040803,Low,36.343825958098506,buy
81862.02515936768,699.0,2428,suburb,Condo,2/22/2019,2.8069579039257753,High,40.25878153783631,buy
63809.07121372019,804.0,2478,uptown,Single Family,21.4.2022,2.4189142269208506,Medium,57.03427916787309,not buy
76522.66044484236,799.0,1895,downtown,Condo,2.4.2023,2.6028166673378665,High,36.92630217769036,buy
44977.72847229394,437.0,2633,uptown,Townhouse,2021-07-26,1.4605847135808046,High,34.021278655051624,buy
88480.54038413802,349.0,1947,rural,Townhouse,18.5.2022,4.533094405704896,High,43.69975020466106,buy
66301.95727114021,553.0,2389,uptown,Multi-Family,1/17/2021,2.659302622085408,High,57.31955502509846,buy
59545.539589619206,725.0,1188,rural,Single Family,9/15/2023,2.5490976456993653,High,48.0307819200311,not buy
90980.18451673779,846.0,2176,industrial_area,Condo,2019-05-21,3.6387610917218973,High,45.354189218843814,buy
55913.126189144816,601.0,1864,downtown,Multi-Family,2021-09-03,2.768133683724494,High,50.44358797515607,not buy
41830.774072728804,648.0,2077,industrial_area,Townhouse,2020-09-18,3.592933875231384,Low,32.54292567140348,buy
38867.41652952193,348.0,2055,industrial_area,Townhouse,22.4.2019,1.24578516052315,Medium,54.94705653775033,buy
82120.1990269128,373.0,2062,uptown,Multi-Family,2020-11-14,4.25489337488891,High,53.83435031403644,not buy
44391.41295007434,560.0,2307,uptown,Single Family,27.9.2020,4.76201581151761,High,45.90691525904279,buy
105095.8836396873,655.0,1717,uptown,Condo,2022-11-27,3.595061544637544,Medium,60.05924511796417,buy
28361.411842325557,559.0,2284,industrial_area,Townhouse,15.1.2020,4.8182637154352435,Low,38.725039010469615,buy
103929.12736580076,594.0,2616,downtown,Multi-Family,2021-01-03,1.6057292574798532,Low,61.27908993253569,not buy
74220.34934405237,612.0,1294,downtown,Townhouse,3/26/2019,2.9096647579214148,Medium,51.54493665595251,not buy
68065.73776259215,481.0,1609,rural,Townhouse,2023-02-19,3.407226935781789,Medium,46.63447410121827,not buy
59101.618263821,663.0,1630,suburb,Condo,7/13/2021,3.3269465896847468,Medium,49.80126364631688,not buy
77982.72228704141,487.0,1453,downtown,Single Family,2022-07-11,2.605847116356173,Medium,48.92735234189058,buy
69247.30595150303,842.0,1762,uptown,Single Family,4.11.2022,2.3523376374650455,Low,62.20282896417717,not buy
92066.03764033043,847.0,2516,rural,Condo,24.11.2019,1.5072960902016752,Medium,39.23320872528986,buy
72284.55297324079,707.0,2723,uptown,Multi-Family,2019-12-19,2.5669698022491128,High,42.37480760853402,buy
73006.03522923755,713.0,2053,industrial_area,Multi-Family,2019-06-17,1.6506432604219405,Low,60.3630289207248,not buy
62727.75575572289,641.0,1837,industrial_area,Single Family,10.11.2021,3.9374627059688736,Medium,152.86487990305886,buy
68861.08752557865,519.0,2401,uptown,Townhouse,5/25/2019,1.83532374197836,Medium,59.00533077331592,not buy
76156.03537784118,462.0,818,downtown,Townhouse,27.7.2022,1.2342612211381354,Low,66.99435983008709,not buy
35796.63214686749,519.0,1472,suburb,Multi-Family,6.8.2019,3.2094645512689373,Low,45.98204973058366,not buy
43036.291557885736,569.0,839,uptown,Condo,3/24/2020,3.3809189308776064,High,56.81362326575305,not buy
84865.2818804543,699.0,1467,downtown,Townhouse,2023-05-21,4.487652245122022,Medium,38.46307718660142,buy
73417.30876255884,481.0,1616,rural,Multi-Family,26.11.2021,3.3079264496707275,Medium,57.54733298067809,not buy
66320.33327294642,504.0,2738,uptown,Condo,18.1.2021,2.381923414893783,High,51.99423985986767,not buy
70368.67866130786,527.0,619,rural,Single Family,2020-02-02,4.212047526105282,Medium,54.73038282160215,not buy
76951.63410723342,549.0,1791,downtown,Condo,13.10.2023,3.1611155727496842,High,43.54427927964605,buy
59204.806393812774,740.0,2309,downtown,Single Family,2023-02-10,1.317121138524767,Low,33.389165844328275,buy
54433.905491953745,832.0,2205,downtown,Multi-Family,14.4.2021,3.2634022412529866,High,55.03252064749505,buy
73916.90510195363,495.0,2730,downtown,Condo,2023-03-06,4.632074181686649,Low,29.365968475205456,buy
50432.54444769936,818.0,2080,industrial_area,Multi-Family,10/27/2020,2.585250501992882,High,46.82649507757465,not buy
78165.05511428944,369.0,2187,downtown,Single Family,6.2.2020,2.1853032075992003,Low,59.4118186641997,buy
35948.32791524319,698.0,1080,industrial_area,Townhouse,28.1.2023,1.5738778280720802,Low,51.91897735873036,buy
90583.11274651287,502.0,1505,suburb,Unknown,2022-11-18,1.6057820877414293,High,69.48342644789813,buy
79451.94964826087,447.0,1108,industrial_area,Single Family,11/3/2021,2.7310859373672756,High,60.251091525817735,buy
75120.59468627752,771.0,2286,rural,Townhouse,24.4.2019,3.382719296646118,High,43.46101611674423,buy
89653.81967891028,498.0,2174,suburb,Townhouse,2022-06-12,1.322461620678407,High,50.27313379851439,buy
103309.48888925153,725.0,2156,rural,Condo,10.2.2020,4.758274356100663,Low,49.52629297455564,buy
90287.4013003626,791.0,1559,uptown,Condo,4/11/2019,4.020534469780784,Medium,34.17823236653873,buy
33182.515373367096,441.0,1513,uptown,Townhouse,20.6.2022,3.3464956731346507,High,40.59601083515647,not buy
44408.460665285966,612.0,2104,industrial_area,Condo,2021-12-19,4.313754683755963,High,44.3923909302014,not buy
57503.628446086426,464.0,1665,rural,Single Family,10/12/2023,1.3207470272484532,High,29.637794971440634,not buy
70521.82100421668,613.0,1489,uptown,Condo,3/1/2022,2.9073555109324976,High,50.47493468251643,buy
80353.18040938246,320.0,1745,uptown,Condo,23.4.2020,3.5203725074466536,Medium,47.50928155346959,buy
55485.12373693069,381.0,1669,uptown,Condo,5/27/2022,4.314611624473157,Medium,33.27106098688426,not buy
73735.33528954157,430.0,1566,suburb,Multi-Family,11/24/2020,4.13387824019707,High,54.04212865277332,not buy
54892.34135293355,604.0,1387,suburb,Single Family,8/15/2022,2.1082769988535985,Medium,57.158727446909595,not buy
57769.64394016103,670.0,2224,downtown,Townhouse,2021-08-18,4.763520678236818,Medium,52.27034478864889,not buy
41866.778063035556,683.0,2778,rural,Townhouse,2020-11-20,1.4973833657234814,High,46.7593182479103,buy
51535.335077781914,744.0,1980,uptown,Multi-Family,2021-03-18,4.500534474484608,High,55.91442151751855,buy
42966.30788767333,724.0,2111,rural,Condo,2021-12-21,4.883760998418474,High,56.80220360476691,not buy
50482.53494045335,460.0,2268,downtown,Single Family,28.1.2019,1.7086140928905023,Medium,53.074035697196884,not buy
91072.8359321568,477.0,2183,industrial_area,Single Family,10/19/2019,3.888264256815141,Low,41.75387749565239,buy
51012.02222336114,789.0,1576,downtown,Townhouse,2.4.2023,1.1611420751119939,High,52.76600765511181,not buy
122647.64129674781,626.0,2859,uptown,Multi-Family,9/18/2021,2.62169130055662,High,61.95480650825479,buy
79866.35801761778,588.0,1621,industrial_area,Multi-Family,2020-06-13,3.065133196790696,Medium,44.0337094138827,not buy
73696.72247389748,653.0,2324,industrial_area,Multi-Family,12/28/2023,3.3225809036385363,N/A,70.97939339132431,buy
52832.84439637573,327.0,2265,downtown,Multi-Family,17.8.2020,4.743748992994238,High,44.74369066014616,buy
84006.19758817983,342.0,1020,uptown,Single Family,12.7.2019,3.6890027491767787,High,50.324070133401364,buy
58487.24347524452,722.0,1820,industrial_area,Condo,8.11.2019,2.925111804876948,Medium,43.275144039936634,buy
72440.19629290723,476.0,2028,downtown,Townhouse,9/5/2020,4.238700145063557,Medium,52.23270835920261,buy
121201.69076537588,828.0,2066,downtown,Single Family,19.3.2020,4.802131283817635,Low,32.57778307364725,buy
68078.80200550701,793.0,2150,uptown,Multi-Family,12/24/2020,1.0882645947291634,High,44.53958201183279,not buy
92985.46652571352,497.0,2378,downtown,Multi-Family,1/8/2021,4.930085089024155,Low,39.07878799651433,buy
55936.47149748226,816.0,1996,downtown,Townhouse,2/9/2020,1.3445285562547213,High,51.35338347892291,not buy
69300.23019006077,813.0,2177,downtown,Condo,2020-01-22,4.257547117075045,Medium,59.94447375508908,not buy
